intent,query,Promotions,Card Promotions,Open Account,OCBC Singapore Account,OCBC Securities Account ,OCBC Malaysia Account,NISP Account,Card Cancellation,Cancel Credit or Debit Card,Cancel ATM Card,Speak with a customer service officer,Request for sponsorship,Repricing,Auto Loan,Home Loan,Service Fee,Token Replacement,Token Activation,Hardware Token,Onetoken,Late fee waiver,Credit card interest waiver,Request for account fee waiver,Uplift suspension on accounts,Loan Enquiry,Home and property loans,Personal Loans,365 Card Application,Paying a cancelled credit card,How to close my account,Credit card transaction dispute,Change credit card limit,Increase credit card limit,Decrease credit card limit,Credit card application rejection,Rebates,How to redeem rewards,360 Account interest dispute,Statement Request,Passbook savings account statement,Credit card statement,Debit card statement,Investment account statement,Update details
Request for sponsorship,OCBC provide sponsorship event ?,0.5783086702622883,0.6079844850563639,0.7202433967326705,0.8425656252544378,0.7421131497910449,0.8898098505262381,0.6676077062474524,0.7299001164472165,0.7003409513533245,0.8102890077367724,0.7458071922963201,0.17595473052782484,0.8594751676480089,0.8186961859324675,0.8347108000727546,0.6304941847896641,0.75970861577721,0.776688707669912,0.7430576171355971,0.7503318346738745,0.7371452226855445,0.7488011487075292,0.7342521977891198,0.6876380802848248,0.7060416675912341,0.8469932308172424,0.7781835486011398,0.7008458973785581,0.7086026973171596,0.850532181692312,0.7317233592510808,0.7952469450199771,0.7131694465871057,0.8316752627549666,0.7663625904111807,0.7938326382043267,0.7976977924386199,0.7481556578893451,0.8233103045212705,0.7880033536503236,0.7584822745362552,0.7928134630944217,0.732533489388147,0.748572087227034
Request for sponsorship,sponsorship charity event,0.638807349814179,0.641980043580099,0.7560056443871065,0.8293384023863872,0.8325438388709425,0.8855065733213805,0.73676805737629,0.7907787916652231,0.7535352257969148,0.7947395853370907,0.8213188570154786,0.09519176116375949,0.9414621014892298,0.8964244036200808,0.9042657787598749,0.7621441796975783,0.8635157953110517,0.9029113163901008,0.8429510449320063,0.8727378345829764,0.8151086340185495,0.7820928331788687,0.7969866148358766,0.8247374469225766,0.811964264627191,0.8540268738568033,0.8014794922308613,0.8379778446875169,0.7683401318052102,0.8333641100091074,0.7258718064557608,0.8602533453329846,0.7705864674459904,0.9003372640549184,0.8448706104706234,0.8393536760498026,0.8077164016574018,0.7655995075397334,0.8681299405719791,0.8229347759737738,0.8131746851299355,0.8096429731273458,0.8168580301197728,0.818674123913993
Request for sponsorship,want sponsorship -PRON- charity,0.611161413028543,0.6223831214661236,0.7238969984293998,0.7821480521376161,0.8150463203784455,0.8599008339993064,0.6950374849051788,0.7463833693097112,0.6861648441674877,0.7824627057239166,0.7585453533982807,0.15921292775334073,0.8944717152661541,0.8619375542911935,0.8547476328363559,0.7321669776514859,0.7689684047083888,0.8672803586550697,0.8183488336095117,0.863419424900353,0.7754250598699435,0.7375106340795335,0.7555522457791435,0.7506214252472221,0.7108895610967639,0.7953300451832164,0.7401842704387103,0.782177325125514,0.7135452805133459,0.7819951314686456,0.6933634633150905,0.7950768092792575,0.7005973872772576,0.8549913143274436,0.8010166891157683,0.795337262743975,0.8088841922199961,0.7382137887805104,0.8014166911721583,0.7406869330320507,0.7675342770532794,0.7663319606407203,0.7801843753255119,0.8030453773622664
Request for sponsorship,ocbc sponsorship event ?,0.5867507617431289,0.5988323296274665,0.7898401530775715,0.8723414350643476,0.824110227837749,0.914763210931548,0.7565961883561161,0.7684277277955979,0.7575322057775578,0.7898762089022865,0.842819121773222,0.10448989605609293,0.9039686670164961,0.8646491833240602,0.893264667347976,0.7542759700108731,0.884089911450687,0.9047172946361632,0.8393449859118568,0.846070698416583,0.7989208860554644,0.7694178081172534,0.8180856334918953,0.8636699847080346,0.8322041172927084,0.8815974435854352,0.8336005629359963,0.8380978073568734,0.7827577219981299,0.8936074289022311,0.7516545347741501,0.8822033875866679,0.8245078817339228,0.9349788334013941,0.827342247682797,0.8300478885077053,0.8440300066300801,0.7742667720016658,0.8814902345722905,0.8826803811208119,0.8143800085049575,0.8180298623976832,0.8188081976349778,0.8359326562549456
Repricing,request repricing -PRON- loan ?,0.7736542769137777,0.7462037228520857,0.7076684100929111,0.7577457941502592,0.791978262542059,0.7965565561097935,0.7582275730088663,0.5952178193972274,0.5717035185760958,0.716118215764571,0.7651958306676648,0.8868425895016592,0.2513360612005021,0.3191866306819182,0.28604585490273227,0.550643963967775,0.7845085559915066,0.8532133156238106,0.8289876686387687,0.779783358169174,0.47568326594319066,0.45870063244478976,0.5466385610393032,0.7149362442601767,0.4480181831549901,0.5006860540685616,0.5615876710543125,0.6753956935798681,0.559079661948279,0.6880109524706495,0.5029885194404337,0.6105338526077047,0.6579209443098953,0.6970165042578083,0.5107087618531937,0.6180169497193493,0.7314601916068667,0.557285969924047,0.7125949301804254,0.715609933818044,0.5890340591475594,0.6245601816404559,0.6491762928985003,0.757178778928554
Repricing,want reprice -PRON- loan,0.7866722553767596,0.7625051991877357,0.6062670214524364,0.6811357000412914,0.7602070146749964,0.7590734612701593,0.6584347951603408,0.6141657808169231,0.5154267940986108,0.719660490309608,0.7070142923372476,0.8505774356462729,0.05551938205467155,0.15321410148267156,0.0993128076495523,0.5921058801993802,0.6864783672932552,0.7674576448523863,0.788246876634243,0.7722685352502199,0.5395475040690245,0.502336584239728,0.5519042951339477,0.6254702254311018,0.3146420631942015,0.4277787067477762,0.49371390158590533,0.6110179480193425,0.47635558987456295,0.5747796619743875,0.5060343584300209,0.5686695662314188,0.5551714127747662,0.653452146041757,0.6044255826769518,0.6233058442175831,0.6834282762630471,0.5529201948077374,0.7307136483613649,0.6723406899273897,0.5752356101570785,0.649576961584245,0.6407186302026316,0.7606843982959947
Repricing,reprice ?,0.9224511876270582,0.9129707246195777,0.8053687851607023,0.8315477273851768,0.8581101390222534,0.8546724498092297,0.8584744240449141,0.70110921834396,0.669412910262445,0.795359132224248,0.8518568477382673,0.9562093096342685,0.12427792207067156,0.2571266120922483,0.209274454501444,0.7387638914188255,0.8214307933947,0.8247173079027823,0.8549113281192916,0.8209022473125305,0.75596512304824,0.725213607590693,0.7516076943771184,0.7725171160753941,0.652592379788858,0.7608094333776103,0.8165317321445958,0.7891397892450811,0.625211092616482,0.733715396464796,0.6997822286371337,0.6872887384066163,0.7156141395998081,0.736582190304942,0.7851449891328669,0.7625168894689754,0.7319282145663221,0.7103549070640542,0.8648334699853704,0.85354143796298,0.7760800452983787,0.7662386139352338,0.8006185425732759,0.827480245564842
Repricing,need reprice -PRON- loan .,0.8012819524180479,0.7757068927925104,0.6072826030943492,0.6820135017560758,0.7508932792599595,0.7647077711229405,0.662798794895007,0.6427583970629727,0.5344955681072563,0.7379090109871306,0.740723640148046,0.8649476405216219,0.07043096307780139,0.1637875561203388,0.11583234212686466,0.5826631215816829,0.6436232224530445,0.73788612484747,0.7432661483507303,0.7218381235457374,0.5395853970042502,0.5081900917550365,0.5439442426311187,0.5848054390644661,0.2997578707616497,0.42896102451584395,0.4877377678117003,0.593828250574265,0.478844571337094,0.5830873293708354,0.5078074708780569,0.5451899501801655,0.5383693874658296,0.6378091538544889,0.5987972101181155,0.6164728692946706,0.7075387564281278,0.5491184079874464,0.7339260728804587,0.6617345542552119,0.5747752548016185,0.6546898756258628,0.6364106137223543,0.7351802146014759
Repricing,reprice loan ?,0.8521222213045172,0.8208408320295042,0.6807755896042018,0.7473760037178089,0.8190590849716585,0.8002047481855457,0.7545833215355404,0.6623868113813347,0.594243450129335,0.7499163564398235,0.8226810328503484,0.9070067728862413,0.04085035936287451,0.15453562883447391,0.10438360667969537,0.649327264300461,0.7839253291134647,0.8265459919969376,0.8386605582308446,0.8165441113634099,0.5867655908836338,0.5541423164632457,0.6144766558819699,0.7147192976456793,0.40161595867178357,0.4636866626926215,0.5503403945725583,0.7012323657545063,0.5196431997543856,0.6260241769661178,0.5554915448756086,0.6444453882578859,0.6346180593245083,0.6935799042135795,0.6634783296502098,0.6654921186297658,0.7037559354583499,0.597904227776164,0.8233994320001581,0.767030407243213,0.6396122936127542,0.7077106206730618,0.6919881500325462,0.8180855514563488
Repricing,reprice option loan ?,0.8112041646585797,0.7710741524382136,0.6271488469633957,0.7282502947946926,0.7460922632393563,0.759771740037193,0.6713805468894813,0.5846157850229277,0.5163328086441703,0.7199089929526001,0.8065093007538019,0.8701918242942505,0.041806664770223545,0.15295111393624006,0.09260327453517525,0.5648642555446548,0.6872918427036727,0.7282915318169464,0.7705691015439411,0.7288577903233687,0.5202676016518041,0.4883574266126267,0.5379843171154524,0.6444910056254435,0.3982598992971309,0.4734513820996229,0.5704603136267743,0.6509762846090964,0.4923359770400655,0.6134884874837727,0.5191815970851279,0.6161501750054145,0.6065557659313405,0.6515817059454931,0.5902506836171868,0.6118240679409014,0.6925301130073365,0.5106534194908754,0.7997624302013049,0.7206617677924957,0.634156681140956,0.6567288438914693,0.6908506171175254,0.7711976617490874
Repricing,-PRON- loan reprice option,0.8112041646585797,0.7710741524382136,0.6271488469633957,0.7282502947946925,0.7460922632393563,0.759771740037193,0.6713805468894812,0.5846157850229275,0.5163328086441703,0.7199089929526001,0.806509300753802,0.8701918242942505,0.041806664770223545,0.15295111393624006,0.09260327453517525,0.5648642555446548,0.6872918427036727,0.7282915318169463,0.7705691015439411,0.7288577903233687,0.5202676016518041,0.4883574266126267,0.5379843171154524,0.6444910056254434,0.3982598992971309,0.473451382099623,0.5704603136267743,0.6509762846090964,0.4923359770400655,0.6134884874837727,0.5191815970851279,0.6161501750054145,0.6065557659313405,0.6515817059454931,0.5902506836171868,0.6118240679409014,0.6925301130073365,0.5106534194908754,0.7997624302013049,0.7206617677924957,0.634156681140956,0.6567288438914693,0.6908506171175254,0.7711976617490874
Repricing,reprice -PRON- loan ?,0.8521222213045172,0.8208408320295042,0.6807755896042018,0.7473760037178089,0.8190590849716585,0.8002047481855457,0.7545833215355404,0.6623868113813347,0.594243450129335,0.7499163564398235,0.8226810328503484,0.9070067728862413,0.04085035936287451,0.15453562883447391,0.10438360667969537,0.649327264300461,0.7839253291134647,0.8265459919969376,0.8386605582308446,0.8165441113634099,0.5867655908836338,0.5541423164632457,0.6144766558819699,0.7147192976456793,0.40161595867178357,0.4636866626926215,0.5503403945725583,0.7012323657545063,0.5196431997543856,0.6260241769661178,0.5554915448756086,0.6444453882578859,0.6346180593245083,0.6935799042135795,0.6634783296502098,0.6654921186297658,0.7037559354583499,0.597904227776164,0.8233994320001581,0.767030407243213,0.6396122936127542,0.7077106206730618,0.6919881500325462,0.8180855514563488
Repricing,-PRON- loan reprice option ?,0.8112041646585797,0.7710741524382136,0.6271488469633957,0.7282502947946925,0.7460922632393563,0.759771740037193,0.6713805468894812,0.5846157850229275,0.5163328086441703,0.7199089929526001,0.806509300753802,0.8701918242942505,0.041806664770223545,0.15295111393624006,0.09260327453517525,0.5648642555446548,0.6872918427036727,0.7282915318169463,0.7705691015439411,0.7288577903233687,0.5202676016518041,0.4883574266126267,0.5379843171154524,0.6444910056254434,0.3982598992971309,0.473451382099623,0.5704603136267743,0.6509762846090964,0.4923359770400655,0.6134884874837727,0.5191815970851279,0.6161501750054145,0.6065557659313405,0.6515817059454931,0.5902506836171868,0.6118240679409014,0.6925301130073365,0.5106534194908754,0.7997624302013049,0.7206617677924957,0.634156681140956,0.6567288438914693,0.6908506171175254,0.7711976617490874
Repricing,reprice option ?,0.856925186061698,0.831387081930133,0.7133570647643467,0.7908488907819109,0.7637433192391829,0.7954987390751678,0.7349816597285671,0.604889658474222,0.5643493661596863,0.7525070651298992,0.8284729720187263,0.9002684889653338,0.13230472731454546,0.24677460549730645,0.18723982915118964,0.620429879455727,0.6999130640316107,0.7113701964362567,0.7723951654849652,0.7187473506403652,0.638122627849437,0.6084944469608984,0.6301735710753855,0.6786727865220397,0.5919698517215517,0.7013480336267763,0.7761764033129419,0.7110889869400191,0.5741722961323166,0.6972301934679066,0.6260586110870869,0.649809826309868,0.6678299257205136,0.6813860014167592,0.6708254650705824,0.6786512737238792,0.7176805526528368,0.5833965687780414,0.8289804077645624,0.7789516773160706,0.739608200216842,0.6954932944101239,0.7759557460330935,0.772899588858271
Repricing,-PRON- reprice -PRON- loan,0.8521222213045172,0.8208408320295042,0.6807755896042018,0.7473760037178089,0.8190590849716585,0.8002047481855457,0.7545833215355404,0.6623868113813347,0.594243450129335,0.7499163564398235,0.8226810328503484,0.9070067728862413,0.04085035936287451,0.15453562883447391,0.10438360667969537,0.649327264300461,0.7839253291134647,0.8265459919969376,0.8386605582308446,0.8165441113634099,0.5867655908836338,0.5541423164632457,0.6144766558819699,0.7147192976456793,0.40161595867178357,0.4636866626926215,0.5503403945725583,0.7012323657545063,0.5196431997543856,0.6260241769661178,0.5554915448756086,0.6444453882578859,0.6346180593245083,0.6935799042135795,0.6634783296502098,0.6654921186297658,0.7037559354583499,0.597904227776164,0.8233994320001581,0.767030407243213,0.6396122936127542,0.7077106206730618,0.6919881500325462,0.8180855514563488
Auto Loan,-PRON- need reprice -PRON- auto loan,0.8289685520787213,0.7949537215530686,0.5978544568630966,0.6549612608081552,0.7636209272434982,0.7320780871132132,0.6620438058624678,0.701277722446771,0.5609244007708879,0.7564473940507705,0.7233160428822087,0.8712175305380505,0.21031255091815404,0.09553499124124687,0.2371314108538095,0.6192452810938351,0.6864558091256041,0.7746512838406455,0.7268756285168233,0.749336774077383,0.5783989284435467,0.5411224715075258,0.5795048597309674,0.6229928993396899,0.3656012421284297,0.44802689991534816,0.5171601260987225,0.6067093711956344,0.5153650712857432,0.5842427813640398,0.5185875033648839,0.5579687012029193,0.5549394452061813,0.6308764281387823,0.5933722937378945,0.5980575141282659,0.7700189022250247,0.5961633605105917,0.7502376369006301,0.6782837890196729,0.5928882497397208,0.6594659449013358,0.6473608543210319,0.7271803896822167
Auto Loan,reprice -PRON- car loan ?,0.8428391040729006,0.7827748860639057,0.6249757731346645,0.6902537097298382,0.7888117338907736,0.7721270756955173,0.7001353631117379,0.6408773328810244,0.5782986932708044,0.7077959207741333,0.7195680803351305,0.8414159717251628,0.20253891231129595,0.10847878587067905,0.1782644705301235,0.6469588202946936,0.7669301673322286,0.8243858211009831,0.7897163531912118,0.8092312259088619,0.6004284555924397,0.5689319702388751,0.6074922310704873,0.681771383347586,0.42674717482758995,0.4109912855477835,0.5460055900621713,0.6648083096637718,0.5010664139706552,0.5992750564125688,0.5133847119703354,0.6235565797560422,0.6012404209104345,0.6542207797727236,0.6325171138988366,0.64200377540164,0.6881938981480415,0.6118632847491057,0.7606719792874755,0.697761636053058,0.6226392142505418,0.7030041573074022,0.6854245890716534,0.7624059651739122
Auto Loan,reprice option car loan,0.8060085846065895,0.742246809166285,0.5805875615396431,0.6769622744435106,0.7273167603274941,0.7374310371912735,0.6322326369703632,0.5701160665605528,0.5048813648318854,0.6829530448810311,0.7179112458901322,0.8183368887548416,0.15155146316843304,0.10013947206410023,0.13480013035560368,0.5671648025137203,0.6824003273817826,0.7371606299940227,0.7358012572164914,0.7315469459310794,0.5318120865784666,0.4999497337148029,0.534347037415219,0.620495373124599,0.40538394531415833,0.41462017934810125,0.5528467699542318,0.6207007069912562,0.46918679893997284,0.5838071454388597,0.4784726894860519,0.5942355598062152,0.5738608496224085,0.6173991285432031,0.5671371876230076,0.5920805122177069,0.6739485390974118,0.5258640168497233,0.7462885862460104,0.663763043011834,0.6119559755373171,0.6534034549043014,0.6780238808786828,0.7270492170069067
Auto Loan,-PRON- reprice -PRON- auto loan,0.8689568110655567,0.8302056053348186,0.6522898845457374,0.7018777116006035,0.8153549011623822,0.7564117683893778,0.7303686894486663,0.721184583617072,0.6081942374295929,0.7674700717275262,0.7829402658712423,0.9029605395515762,0.20726295497744573,0.07862192636511067,0.24061199494441943,0.6721958331627178,0.793689102648667,0.843257187883717,0.7964229049246501,0.8217337204113339,0.617362844361478,0.5788445134194606,0.6353382722947918,0.7224452241461503,0.44744867246610553,0.4767270103819634,0.5668955731369666,0.6877289972447935,0.5496688057132985,0.6171369085355637,0.5559219210749872,0.6331579458388089,0.6282289599757723,0.6724045421707014,0.6416715712555152,0.6338414367570953,0.772847584796468,0.6368912063718748,0.8179209007984293,0.7578173701714825,0.6431405307766744,0.6998007117578463,0.6900909425785071,0.7882219132593404
Auto Loan,reprice -PRON- car loan ?,0.8428391040729006,0.7827748860639057,0.6249757731346645,0.6902537097298382,0.7888117338907736,0.7721270756955173,0.7001353631117379,0.6408773328810244,0.5782986932708044,0.7077959207741333,0.7195680803351305,0.8414159717251628,0.20253891231129595,0.10847878587067905,0.1782644705301235,0.6469588202946936,0.7669301673322286,0.8243858211009831,0.7897163531912118,0.8092312259088619,0.6004284555924397,0.5689319702388751,0.6074922310704873,0.681771383347586,0.42674717482758995,0.4109912855477835,0.5460055900621713,0.6648083096637718,0.5010664139706552,0.5992750564125688,0.5133847119703354,0.6235565797560422,0.6012404209104345,0.6542207797727236,0.6325171138988366,0.64200377540164,0.6881938981480415,0.6118632847491057,0.7606719792874755,0.697761636053058,0.6226392142505418,0.7030041573074022,0.6854245890716534,0.7624059651739122
Auto Loan,' m explore reprice option -PRON- auto loan,0.7966347664711517,0.779796200941446,0.5987773056284789,0.6429385445973961,0.7087606008530749,0.6615911651000237,0.624489443624646,0.6445337317795101,0.543629671284056,0.6686089995614599,0.6983184342716491,0.7950516872791953,0.252005997585215,0.19558267897164916,0.217752752576039,0.6103637062577523,0.7089736642299936,0.7096768518277886,0.7593704736416913,0.7160624518478874,0.6000396904349443,0.5458694820548342,0.5717543778717651,0.5954210514283437,0.4436694911810517,0.5337286087674773,0.5874966321735053,0.6223216463045594,0.5498152324162281,0.5982954666614142,0.5652272184063545,0.5872689434997144,0.5584407716547827,0.613571140172075,0.6163022014590335,0.6242359920059118,0.6516401937801473,0.5567278189339208,0.7817700449933263,0.6800722647094415,0.6673639518726071,0.6638330447303341,0.6696201223638663,0.7261570707765213
Auto Loan,reprice option auto loan ?,0.8289523658984825,0.7831398272231468,0.6029514185953944,0.6847965357579427,0.7514402191024192,0.7236769663612443,0.6590486946020091,0.6395479690793565,0.5305768366503388,0.732835966284849,0.7698451921667611,0.870965151103577,0.1509661150922208,0.06188906935411276,0.18308543854612613,0.5898316389805697,0.7077331685014374,0.756392014652904,0.7424912515308612,0.7446603036290521,0.546323377788742,0.5081586169022594,0.5585369405228667,0.6557571008858185,0.41901395059358293,0.4654563476719109,0.5662377966830601,0.6396434072463488,0.5080271954930429,0.5962758873649318,0.5123784931363693,0.6005703147005331,0.5948209091193384,0.6317876813567797,0.5750897786633666,0.5844239752239297,0.7445424943207554,0.5483577436683107,0.7940195163960008,0.7143684187288339,0.6266527468036354,0.6505518556234933,0.679523906929329,0.7489133809669121
Home Loan,-PRON- need reprice -PRON- home loan,0.784348137928934,0.7555576356303437,0.5749333485736509,0.6569802863372238,0.7288711540938106,0.7635877479884015,0.6309426976323969,0.6341827889830324,0.5229713163214391,0.7340193873800457,0.7034792423167092,0.8533087435769506,0.13138321756962412,0.18780532736011513,0.10134446593223445,0.5730890007674003,0.6440948977530838,0.7567764324093197,0.7287014412297781,0.7432992592809433,0.5196793325896764,0.5099670494210773,0.5295397739916943,0.5602516901612329,0.2943374942107171,0.29251265700196527,0.44250531882644006,0.5813482174316367,0.4661488424941299,0.5508325983479443,0.4793385795636691,0.5347989578784694,0.526405800748501,0.632886357498528,0.5863447232534997,0.5992388884307904,0.686144248092839,0.5369358280652012,0.7093185947668491,0.618408700151853,0.5665790629368456,0.6618102075705655,0.6332204878203004,0.6739609276446666
Home Loan,reprice -PRON- house loan ?,0.882432166965106,0.8494575598240344,0.617806762934024,0.6814587980025112,0.7641455817023447,0.7529135964700888,0.6899769377709698,0.6823312276609305,0.6018260157539027,0.7273170162643322,0.7423422086987926,0.882553472372384,0.14931558112699572,0.2052041836646994,0.082951138045111,0.6325024391517429,0.7799840351981165,0.8669028736893238,0.8349703279214213,0.8587932239724789,0.5833599373604325,0.5707569888776965,0.5888884972212391,0.6773135819631732,0.4160402014259579,0.3471175718001702,0.5660357790783912,0.6977984537554284,0.5197293161003664,0.5916777159760805,0.5373721489824164,0.6461821423526031,0.6163697390368297,0.6926407746877612,0.6486794390362765,0.6480080896772583,0.7299232920512313,0.5970454247339275,0.7734382205016179,0.7146319775752528,0.6348604557327802,0.7163180293141004,0.6845581484993333,0.7127956736381976
Home Loan,reprice option house loan,0.8382379970781195,0.7971993779975296,0.5766393565906615,0.6726924806351087,0.7060695806318096,0.7224013980425896,0.623576177227467,0.6043333484065267,0.5249928052377366,0.7010296923873448,0.7398522136470866,0.8526431894005795,0.11451157011311008,0.1830858777938167,0.06708678982106075,0.5549344484170526,0.6910219184153265,0.7691022830553915,0.7723241561342797,0.7699982207812637,0.5186414765115601,0.5026304400142904,0.5195715166322356,0.6171163592035175,0.4022364579382658,0.36949926416529044,0.5751062962683329,0.6492273961484271,0.48862974349276345,0.5814836345868564,0.5019600019999049,0.6156089149004713,0.5894655666707049,0.6509260803386232,0.5810225914283651,0.5984129501267141,0.7110849648401684,0.5133996176721372,0.7587953811101518,0.6792577912957678,0.6258824590048906,0.6650186900396406,0.680654099492189,0.6871685157138762
Home Loan,-PRON- reprice -PRON- home loan,0.826224369548506,0.791702204340598,0.6335562095417144,0.709833460591011,0.7852676544349447,0.7929718913014981,0.7066284216408076,0.6472654174936137,0.5706990073342555,0.7417206111333917,0.7705574971538643,0.888503203232361,0.1081528871369648,0.17347898205431056,0.06838735897200598,0.6277330889589746,0.7666216568647286,0.8357949062000616,0.8102862289202999,0.8278608646281362,0.5552740430130755,0.5464328354023024,0.5867536592793217,0.6701885711899725,0.37816478173642254,0.3034392939129804,0.4887515796473242,0.6724211929026257,0.49614922478145274,0.5817501557883251,0.5141544887447869,0.6182705783184791,0.6069382625490387,0.6787946126276705,0.6390664367876502,0.6375561376108188,0.6774869667522226,0.5748892387568966,0.7844217962607981,0.7050147330248335,0.6196459455256578,0.706694319007082,0.6791242275954237,0.7392958855158349
Home Loan,reprice -PRON- housing loan ?,0.8976306271868923,0.8689689621582166,0.6736737447210067,0.7193892497901937,0.7940277353901384,0.7946132702136224,0.7496229884582837,0.7505833067404397,0.6691857238687473,0.8057512182447935,0.7984274312050791,0.8985233918625182,0.19824504217618744,0.24153417397091204,0.21421969966669074,0.7053966234686293,0.8160954863861638,0.9058328859074536,0.8724276534378321,0.8832257048217929,0.6466715678253581,0.6006628259951072,0.6659197880441484,0.7362717376668053,0.4281878394956047,0.2925492047873668,0.5552357162424832,0.7049005337037544,0.5960862381921396,0.6633944115420938,0.6087572328081597,0.6845996158462588,0.6497484985225573,0.7293534415400621,0.6566210960631093,0.649387943950531,0.7819787113446098,0.6185606857150039,0.841049081116163,0.7782930503424892,0.6562984528700482,0.7727972382704726,0.6852627704218097,0.783330755335535
Home Loan,' m explore reprice option -PRON- house loan,0.8052074343458873,0.7946011055785557,0.5887296739991617,0.6388974591573715,0.6793301967731586,0.6631821374071218,0.6047480362960053,0.6278370186513316,0.5511258945850172,0.647999037764999,0.6777175895701413,0.780235532303052,0.2514228907388101,0.2523347236535608,0.22248330291474827,0.5959768932410346,0.7037436344060547,0.721475753205093,0.7876314801109833,0.7382774003069071,0.5938379275847121,0.5554228279603503,0.5547208476351823,0.5719114577062749,0.44640174817672573,0.48137057910485026,0.6050301694595959,0.6363379965678346,0.5496895770724705,0.5970270310068396,0.5721074151473007,0.6063270466029097,0.5616170841129275,0.6345532571214878,0.6327508103453664,0.6461549375644335,0.6278294268389375,0.5424995628181071,0.7604935611936684,0.6593454221929476,0.677807180755382,0.6829665661296931,0.6771274853499938,0.6862765644326416
Home Loan,reprice option home loan ?,0.7937450347121078,0.7517314944258227,0.5936141233283719,0.6996839837040343,0.7248977325685915,0.7572362310718508,0.6396552160229938,0.5787716916570065,0.5037427620123395,0.7157544417981316,0.7660166737110197,0.8583320902917957,0.09255641671909665,0.168223294536598,0.07239122846065349,0.5543715142804204,0.6812320298059065,0.7436552284884843,0.7533242367080293,0.745023098051955,0.5003808865352402,0.48747977886072735,0.5219301056956509,0.61445833363364,0.3796965982035605,0.3441450823906438,0.5194248248764113,0.6319294497044925,0.47568432053562293,0.578984701749985,0.48895427988899365,0.5974356686753377,0.5866151693362983,0.6431117074310992,0.5765895456045339,0.5937533806565695,0.6723609060314699,0.49924449681040173,0.7704148481087407,0.6746801127222681,0.6185702272250294,0.6600271599350586,0.6806120045821584,0.7118113233114801
Service Fee,charge service fee ?,0.7393237179869562,0.6973221312576455,0.5865177446437041,0.6395193287629436,0.6641373246080087,0.697997593767419,0.5596048820319681,0.6469525085455777,0.5862368336368311,0.7423797872714387,0.612750940536553,0.7720238683320045,0.7325666968477668,0.714548953213183,0.718540091989833,0.13999493282748499,0.7086308715814634,0.7655428939986784,0.7090210786420281,0.6978614187141947,0.3102643169560173,0.5547410513278916,0.36094454885956084,0.6190564943014544,0.6348176329076978,0.7014507013166217,0.6794667945180237,0.6494631881352616,0.515374223698567,0.6659078122599932,0.48885529806717787,0.6599406151172167,0.6359209289080325,0.697629089922674,0.6165056567273747,0.593572857049808,0.7227741102744567,0.544718364523878,0.6757668226392894,0.6930515139513654,0.6617339805776112,0.6450546261187362,0.6892920284308536,0.7026983347897482
Service Fee,pay service fee ?,0.7663419585748714,0.7295671383091504,0.5932656932444699,0.6310994687983852,0.6793616009267034,0.7078149183710082,0.5693765413225638,0.6189054667694629,0.5323854569666644,0.7001809990085478,0.6250199232864282,0.7245994803814495,0.6808571503148395,0.6723857361418534,0.6596959521104421,0.08814687524348952,0.6572016689575823,0.7419506137969027,0.6953729274491373,0.7054229344665954,0.3203575041112603,0.5596386823824067,0.32408664142780585,0.5922709279123017,0.5594663572816941,0.669241264794718,0.6398146596832506,0.6082649533685057,0.37639053431262603,0.6236289282422314,0.4944824914887713,0.6450539842806562,0.5570781363687771,0.6587371397547827,0.6376263043058156,0.5397294052355422,0.711213028554986,0.5016472638134374,0.7088374477122082,0.6656095302167885,0.6795383698741474,0.6416377637904295,0.7017973099699466,0.7071371655223708
Service Fee,want waive -PRON- service fee .,0.7444664374854663,0.7008504824407632,0.5320330522182677,0.6261036279808646,0.6599924136771604,0.7205196344497427,0.48498812718690976,0.48383417320597477,0.43187344955020646,0.6659303746496543,0.5427948025997114,0.6925387921578707,0.6177619660837964,0.6327520938487313,0.6039179407441629,0.12717717741354284,0.5714871587905017,0.612651263659603,0.6449802451432314,0.6036637097774484,0.18938129834780804,0.3796563216441866,0.22770550014408086,0.5035969355111742,0.4624739490916776,0.6289366867827102,0.598168620718827,0.507737525667851,0.4102378100814167,0.6115367237823752,0.46783133393517073,0.5444546837136051,0.501209905372952,0.5819351852537409,0.5177264009516577,0.581989276840558,0.6909440753331231,0.5136873851324056,0.6397708360743801,0.6380695574752098,0.6192059199566797,0.6039615010107586,0.6678071636554321,0.6458299393767366
Service Fee,pay service fee ?,0.7663419585748714,0.7295671383091504,0.5932656932444699,0.6310994687983852,0.6793616009267034,0.7078149183710082,0.5693765413225638,0.6189054667694629,0.5323854569666644,0.7001809990085478,0.6250199232864282,0.7245994803814495,0.6808571503148395,0.6723857361418534,0.6596959521104421,0.08814687524348952,0.6572016689575823,0.7419506137969027,0.6953729274491373,0.7054229344665954,0.3203575041112603,0.5596386823824067,0.32408664142780585,0.5922709279123017,0.5594663572816941,0.669241264794718,0.6398146596832506,0.6082649533685057,0.37639053431262603,0.6236289282422314,0.4944824914887713,0.6450539842806562,0.5570781363687771,0.6587371397547827,0.6376263043058156,0.5397294052355422,0.711213028554986,0.5016472638134374,0.7088374477122082,0.6656095302167885,0.6795383698741474,0.6416377637904295,0.7017973099699466,0.7071371655223708
